nconst,actor,primaryName,actress,knownForTitles,director,tconst,titleType,originalTitle,startYear,Drama,Comedy,Romance,Thriller,genres,job
nm0222155,0,Billie DeVail,1,tt0011181,0,tt0011181,movie,The Fighting Shepherdess,1920,0,0,1,0,Romance,actress
nm0225557,1,W. Dickinson,0,tt0004907,0,tt0004907,movie,Are You a Mason?,1915,0,1,0,0,Comedy,actor
nm0228784,1,Charles Dixon,0,tt0004907,0,tt0004907,movie,Are You a Mason?,1915,0,1,0,0,Comedy,actor
nm0232594,0,Rita Ross Donlin,1,tt0005967,0,tt0005967,movie,Right Off the Bat,1915,0,1,0,0,Comedy,actress
nm0295499,1,Thornton Friel,0,tt0005967,0,tt0005967,movie,Right Off the Bat,1915,0,1,0,0,Comedy,actor
nm0803455,1,Harry Six,0,tt0005967,0,tt0005967,movie,Right Off the Bat,1915,0,1,0,0,Comedy,actor
nm0233159,0,Leonard Doogood,0,tt0008820,1,tt0008820,movie,Algie's Romance,1918,0,1,0,0,Comedy,director
nm0377887,0,June Henry,1,tt0008820,0,tt0008820,movie,Algie's Romance,1918,0,1,0,0,Comedy,actress
nm0233846,0,Julia Dorn,1,tt0086470,0,tt0086470,movie,Trauma,1984,0,0,0,1,Thriller,actress
nm0736364,0,Mariassa Roellig,1,tt0086470,0,tt0086470,movie,Trauma,1984,0,0,0,1,Thriller,actress
nm0233884,0,Sabine Dornblut,1,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actress
nm10662423,0,Miriam Schafhausen,1,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actress
nm1077453,1,Remus Muntean,0,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actor
nm1078291,1,Franz Wismuth,0,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actor
nm6138047,0,Christa Garwers,1,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actress
nm6138048,1,Hanni Fleck,0,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actor
nm6138049,0,Barbara Heubauer,1,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actress
nm6138050,0,Angelika Redhan,1,tt0094403,0,tt0094403,movie,Ätherrausch,1987,0,0,0,1,Thriller,actress
nm0234698,1,Francis Doucet,0,tt0115799,0,tt0115799,movie,Caboose,1996,0,0,0,1,Thriller,actor
nm0350186,0,Julie Guénette,1,tt0115799,0,tt0115799,movie,Caboose,1996,0,0,0,1,Thriller,actress
nm0618805,0,Julie Pier Nadeau,1,tt0115799,0,tt0115799,movie,Caboose,1996,0,0,0,1,Thriller,actress
nm0876973,1,Benoît Turcotte,0,tt0115799,0,tt0115799,movie,Caboose,1996,0,0,0,1,Thriller,actor
nm0235140,1,Kenneth Douglas,0,tt0005392,0,tt0005392,movie,A Girl of Yesterday,1915,0,1,0,0,Comedy,actor
nm0235303,1,Charles Douglass,0,tt0004535,0,tt0004535,movie,The Ring and the Man,1914,1,0,0,0,Drama,actor
nm0236318,1,Clarence Doyle,0,tt0009040,0,tt0009040,movie,Eve's Daughter,1918,0,1,0,0,Comedy,actor
nm0331169,1,Jimmie Gormon,0,tt0009040,0,tt0009040,movie,Eve's Daughter,1918,0,1,0,0,Comedy,actor
nm0788291,0,Ivy Shannon,1,tt0009040,0,tt0009040,movie,Eve's Daughter,1918,0,1,0,0,Comedy,actress
nm0237716,0,Violet Drew,1,tt0006327,0,tt0006327,movie,Young Romance,1915,0,1,0,0,Comedy,actress
nm0925244,0,Miss White,1,tt0006327,0,tt0006327,movie,Young Romance,1915,0,1,0,0,Comedy,actress
nm0237981,1,Henry Driscole,0,tt0003875,0,tt0003875,movie,The Education of Mr. Pipp,1914,0,1,0,0,Comedy,actor
nm0666562,1,Frank Patton,0,tt0003875,0,tt0003875,movie,The Education of Mr. Pipp,1914,0,1,0,0,Comedy,actor
nm0238080,0,Evelyn Driskell,1,tt0008427,0,tt0008427,movie,A Phantom Husband,1917,0,1,0,0,Comedy,actress
nm0489554,0,Estelle Lasheur,1,tt0008427,0,tt0008427,movie,A Phantom Husband,1917,0,1,0,0,Comedy,actress
nm0238491,1,Robin Drue,0,tt0101845,0,tt0101845,movie,Eyewitness to Murder,1989,0,0,0,1,Thriller,actor
nm0238504,0,Korina Druk,1,tt0105758,0,tt0105758,movie,Vinovata li ya...,1992,0,0,1,0,Romance,actress
nm0473040,1,Dmitri Kryuchkov,0,tt0105758,0,tt0105758,movie,Vinovata li ya...,1992,0,0,1,0,Romance,actor
nm0238856,1,George Du Brien,0,tt0079737,0,tt0079737,movie,Il porno shop della settima strada,1979,0,0,0,1,Thriller,actor
nm2184502,1,Peter Outlaw,0,tt0079737,0,tt0079737,movie,Il porno shop della settima strada,1979,0,0,0,1,Thriller,actor
nm2184641,1,Maxmilian Vhener,0,tt0079737,0,tt0079737,movie,Il porno shop della settima strada,1979,0,0,0,1,Thriller,actor
nm0238919,1,Carlo Toscan du Plantier,0,tt0106908,0,tt0106908,movie,La fine è nota,1993,0,0,0,1,Thriller,actor
nm0666704,1,Siro Pau,0,tt0106908,0,tt0106908,movie,La fine è nota,1993,0,0,0,1,Thriller,actor
nm0673771,1,Fino Perilli,0,tt0106908,0,tt0106908,movie,La fine è nota,1993,0,0,0,1,Thriller,actor
nm0243875,0,Nicole Durant,1,tt0112991,0,tt0112991,movie,Evil Obsession,1996,0,0,0,1,Thriller,actress
nm0245424,0,Marquita Dwight,1,tt0003820,0,tt0003820,movie,The Dancer and the King,1914,1,0,0,0,Drama,actress
nm1583901,1,Arthur Evans,0,tt0003820,0,tt0003820,movie,The Dancer and the King,1914,1,0,0,0,Drama,actor
nm0245733,1,Jack Dyer,0,tt0009054,0,tt0009054,movie,The Family Skeleton,1918,0,1,0,0,Comedy,actor
nm0247592,1,Steve Easterling,0,tt0106386,0,tt0106386,movie,Benefit of the Doubt,1993,0,0,0,1,Thriller,actor
nm0358670,1,David Hammond,0,tt0106386,0,tt0106386,movie,Benefit of the Doubt,1993,0,0,0,1,Thriller,actor
nm0247608,0,Ida Easthope,1,tt0009047,0,tt0009047,movie,The Eyes of Julia Deep,1918,0,1,0,0,Comedy,actress
nm0249015,0,Gabi Edelmann,1,tt0082628,0,tt0082628,movie,Kopfschuß,1981,0,0,0,1,Thriller,actress
nm0375172,1,Martin Hell,0,tt0082628,0,tt0082628,movie,Kopfschuß,1981,0,0,0,1,Thriller,actor
nm0389383,0,Marion Hofmann,1,tt0082628,0,tt0082628,movie,Kopfschuß,1981,0,0,0,1,Thriller,actress
nm0250232,0,Miss Edwards,1,tt0005105,0,tt0005105,movie,The College Orphan,1915,0,1,0,0,Comedy,actress
nm0252909,0,Tammy Elaine,1,tt0106718,0,tt0106718,movie,Die Watching,1993,0,0,1,0,Romance,actress
nm0450236,0,Suzi Kesler,1,tt0106718,0,tt0106718,movie,Die Watching,1993,0,0,1,0,Romance,actress
nm0253308,1,Sune Elffors,0,tt0049237,0,tt0049237,movie,Främlingen från skyn,1956,0,0,0,1,Thriller,actor
nm1056533,1,David Stein,0,tt0049237,0,tt0049237,movie,Främlingen från skyn,1956,0,0,0,1,Thriller,actor
nm0255242,0,Daisy Elliston,1,tt0011138,0,tt0011138,movie,The Duchess of Seven Dials,1920,0,0,1,0,Romance,actress
nm6241367,0,Baby Dossett,1,tt0011138,0,tt0011138,movie,The Duchess of Seven Dials,1920,0,0,1,0,Romance,actress
nm0255243,0,Grace Elliston,1,tt0004975,0,tt0004975,movie,Black Fear,1915,1,0,0,0,Drama,actress
nm0507105,1,Del Lewis,0,tt0004975,0,tt0004975,movie,Black Fear,1915,1,0,0,0,Drama,actor
nm0689304,1,Edwin Polk,0,tt0004975,0,tt0004975,movie,Black Fear,1915,1,0,0,0,Drama,actor
nm0256180,1,Aaron Emerson,0,tt0005107,0,tt0005107,movie,Colonel Carter of Cartersville,1915,1,0,0,0,Drama,actor
nm0257442,1,John England,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm0377885,1,Julian Henry,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm1024220,0,Delia Digby,1,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actress
nm1024268,0,Doreen English,1,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actress
nm1024949,1,Raphael Norman,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm1025059,1,Gordon Plunkett,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm1025128,1,George Rigby,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm1025144,1,Chick Rolfe,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm1025595,1,William Forbes,0,tt0040918,0,tt0040918,movie,Uneasy Terms,1948,0,0,0,1,Thriller,actor
nm0257617,1,Fred English,0,tt0003404,0,tt0003404,movie,The Star of India,1913,1,0,0,0,Drama,actor
nm0257897,1,Patrick Ennis,0,tt0004164,0,tt0004164,movie,"Ireland, a Nation",1914,1,0,0,0,Drama,actor
nm0535827,1,Barney Magee,0,tt0004164,0,tt0004164,movie,"Ireland, a Nation",1914,1,0,0,0,Drama,actor
nm0639435,1,Barry O'Brien,0,tt0004164,0,tt0004164,movie,"Ireland, a Nation",1914,1,0,0,0,Drama,actor
nm0717671,1,Dominick Reilly,0,tt0004164,0,tt0004164,movie,"Ireland, a Nation",1914,1,0,0,0,Drama,actor
nm13782575,1,P.J. Bourke,0,tt0004164,0,tt0004164,movie,"Ireland, a Nation",1914,1,0,0,0,Drama,actor
nm0258281,0,Loretta Ephran,1,tt0004555,0,tt0004555,movie,Salomy Jane,1914,1,0,0,0,Drama,actress
nm0384959,0,Mabel Hilliard,1,tt0004555,0,tt0004555,movie,Salomy Jane,1914,1,0,0,0,Drama,actress
nm0506517,0,Lorraine Levy,1,tt0004555,0,tt0004555,movie,Salomy Jane,1914,1,0,0,0,Drama,actress
nm0811216,1,Fred Snook,0,tt0004555,0,tt0004555,movie,Salomy Jane,1914,1,0,0,0,Drama,actor
nm0931904,1,Walter Williams,0,tt0004555,0,tt0004555,movie,Salomy Jane,1914,1,0,0,0,Drama,actor
nm0260523,0,Pilar Escuer,1,tt0004112,0,tt0004112,movie,Hombre o mujer,1914,0,1,0,0,Comedy,actress
nm0515704,0,Asunción Lledó,1,tt0004112,0,tt0004112,movie,Hombre o mujer,1914,0,1,0,0,Comedy,actress
nm0754446,0,Teresita Saavedra,1,tt0004112,0,tt0004112,movie,Hombre o mujer,1914,0,1,0,0,Comedy,actress
nm0868510,0,Consuelo Torres 'Manón',1,tt0004112,0,tt0004112,movie,Hombre o mujer,1914,0,1,0,0,Comedy,actress
nm0260720,0,Baby Esmond,1,tt0004249,0,tt0004249,movie,Lola,1914,1,0,0,0,Drama,actress
nm0402076,0,Olga Humphries,1,tt0004249,0,tt0004249,movie,Lola,1914,1,0,0,0,Drama,actress
nm0262222,1,Mattieu Ettori,0,tt0077327,0,tt0077327,movie,"Amore, piombo e furore",1978,0,0,1,0,Romance,actor
nm0659352,1,Daniel Panes,0,tt0077327,0,tt0077327,movie,"Amore, piombo e furore",1978,0,0,1,0,Romance,actor
nm3184784,0,Natalia Kim,1,tt0077327,0,tt0077327,movie,"Amore, piombo e furore",1978,0,0,1,0,Romance,actress
nm0262633,1,Chris Evans,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0266661,0,Weili Fan,1,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actress
nm0396004,1,John M. Hosking,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0521199,1,James Lortz,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0539734,1,Gordon Malis,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0762854,1,Brien D. Sankey,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0955360,1,Jianli Zhang,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0955733,1,Gu Xing Zhong,0,tt0100774,0,tt0100774,movie,Thousand Pieces of Gold,1990,0,0,1,0,Romance,actor
nm0262788,0,Gertrude Evans,1,tt0005362,0,tt0005362,movie,From Shopgirl to Duchess,1915,1,0,0,0,Drama,actress
nm1047414,1,Jack Webster,0,tt0005362,0,tt0005362,movie,From Shopgirl to Duchess,1915,1,0,0,0,Drama,actor
nm0263564,1,Reginald Everett,0,tt0007737,0,tt0007737,movie,The Book Agent,1917,0,1,0,0,Comedy,actor
nm0263570,0,Shannon Everett,1,tt0105489,0,tt0105489,movie,Stringer,1992,0,0,0,1,Thriller,actress
nm0263830,0,Inga Ewald,1,tt0029141,0,tt0029141,movie,Liebe kann lügen,1937,0,0,1,0,Romance,actress
nm0462449,0,Margo Kochan,1,tt0029141,0,tt0029141,movie,Liebe kann lügen,1937,0,0,1,0,Romance,actress
nm1505427,0,Berta Heynisch,1,tt0029141,0,tt0029141,movie,Liebe kann lügen,1937,0,0,1,0,Romance,actress
nm0267377,1,Wolfgang Farian,0,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actor
nm0431344,0,Pavel Jovic,0,tt0066586,1,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,director
nm0432996,0,Vesna Jurkovic,1,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actress
nm0462171,0,Manuela Koblich,1,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actress
nm0590459,0,Mikitza Milock,1,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actress
nm0652632,0,Gertrud Oswald,1,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actress
nm0772180,0,Elfriede Schleicher,1,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actress
nm0822342,0,Suncica Stankovic,1,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actress
nm0955156,1,Stefan Zessner,0,tt0066586,0,tt0066586,movie,X + YY: Formel des Bösen,1970,0,0,0,1,Thriller,actor
nm0267662,0,Linda Farley,1,tt0009481,0,tt0009481,movie,Pay Day,1918,0,1,0,0,Comedy,actress
nm0269787,0,Fulvia Fazio,1,tt0071353,0,tt0071353,movie,"Come parli, frate?",1974,0,0,1,0,Romance,actress
nm0762940,1,Corrado Sannucci,0,tt0071353,0,tt0071353,movie,"Come parli, frate?",1974,0,0,1,0,Romance,actor
nm0894784,1,Pietro Veronese,0,tt0071353,0,tt0071353,movie,"Come parli, frate?",1974,0,0,1,0,Romance,actor
nm0271976,1,Francesc Fenollosa,0,tt0115663,0,tt0115663,movie,Best Seller (El Premio),1996,0,0,0,1,Thriller,actor
nm0276664,1,Benjamín Figueres,0,tt0115663,0,tt0115663,movie,Best Seller (El Premio),1996,0,0,0,1,Thriller,actor
nm0406993,1,Juli Ifira,0,tt0115663,0,tt0115663,movie,Best Seller (El Premio),1996,0,0,0,1,Thriller,actor
nm0671537,1,Carles Pena,0,tt0115663,0,tt0115663,movie,Best Seller (El Premio),1996,0,0,0,1,Thriller,actor
nm0721326,1,Juan Reyes,0,tt0115663,0,tt0115663,movie,Best Seller (El Premio),1996,0,0,0,1,Thriller,actor
nm0812994,0,Victoria Soler,1,tt0115663,0,tt0115663,movie,Best Seller (El Premio),1996,0,0,0,1,Thriller,actress
nm0276732,1,Pablo Figueroa,0,tt0109610,0,tt0109610,movie,Desvío al paraíso,1994,0,0,0,1,Thriller,actor
nm0277534,1,J. Findlay,0,tt0004933,0,tt0004933,movie,The Bachelor's Romance,1915,0,1,0,0,Comedy,actor
nm0691192,0,Sybilla Pope,1,tt0004933,0,tt0004933,movie,The Bachelor's Romance,1915,0,1,0,0,Comedy,actress
nm0278617,0,Ekmekyemez Firdevs,1,tt0086846,0,tt0086846,movie,Abwärts,1984,0,0,0,1,Thriller,actress
nm0279594,1,John V. Fisher,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0281756,0,Paula Fleming,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0311576,0,Verna Gee,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0360107,1,Roger Hanley,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0360432,0,Jeannie Hannigan,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0450606,1,Jeffrey L. Ketts Jr.,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0450607,1,L. Dianne Ketts,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0453436,0,Elizabeth Lee Kim,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0453598,0,Lisa J. Kim,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0571559,0,Kimberly L. McKenzie,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0575557,1,Robert Medford,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0630855,0,Jane Nielsen,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0651876,1,John A. Osgood,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0796178,1,David Siaki,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0800984,1,Edmond Simpson,0,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actor
nm0952592,0,Kay Zambrano,1,tt0118124,0,tt0118124,movie,Watch Me,1995,0,0,1,0,Romance,actress
nm0281232,1,E.F. Flannigan,0,tt0004632,0,tt0004632,movie,Springtime,1914,1,0,0,0,Drama,actor
nm0867466,0,Armin Tooker,1,tt0004632,0,tt0004632,movie,Springtime,1914,1,0,0,0,Drama,actress
nm0285056,1,Federico Fontenova,0,tt0055237,0,tt0055237,movie,No dispares contra mí,1961,0,0,0,1,Thriller,actor
nm0286105,1,B. Forest,0,tt0004581,0,tt0004581,movie,Shannon of the Sixth,1914,1,0,0,0,Drama,actor
nm0286346,1,Harry Forsman,0,tt0004215,0,tt0004215,movie,Lena Rivers,1914,1,0,0,0,Drama,actor
nm0286629,1,Don Forrest,0,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actor
nm4855015,0,Dulce María Villeta,1,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actress
nm4855047,1,Licena de Bas,0,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actor
nm4855053,0,Carmen Berroa,1,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actress
nm4855057,1,Fernando Hoppelman,0,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actor
nm4855060,0,Cesarina Castillo,1,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actress
nm4855084,1,Teddy Beltrán,0,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actor
nm4855093,1,René Olmos,0,tt0074810,0,tt0074810,movie,La llamada del sexo,1977,0,0,0,1,Thriller,actor
nm0290176,0,Helen Francis,1,tt0004665,0,tt0004665,movie,The Taint,1914,1,0,0,0,Drama,actress
nm0293005,1,Gustaf Fredrikson,0,tt0009416,0,tt0009416,movie,Mästerkatten i stövlar,1918,0,1,0,0,Comedy,actor
nm5794542,1,Hugo Jacobson,0,tt0009416,0,tt0009416,movie,Mästerkatten i stövlar,1918,0,1,0,0,Comedy,actor
nm0294022,0,Elvira Fremont,1,tt0000941,0,tt0000941,movie,Locura de amor,1909,1,0,0,0,Drama,actress
nm0478718,0,Amelia de la Mata,1,tt0000941,0,tt0000941,movie,Locura de amor,1909,1,0,0,0,Drama,actress
nm0294097,1,Herbert French,0,tt0007367,0,tt0007367,movie,The Social Secretary,1916,0,1,0,0,Comedy,actor
nm0299552,1,Panayotis Fyrios,0,tt0072910,0,tt0072910,movie,La faille,1975,0,0,0,1,Thriller,actor
nm0471362,0,Eva Krini,1,tt0072910,0,tt0072910,movie,La faille,1975,0,0,0,1,Thriller,actress
nm0300534,1,Winston Gaddishaw,0,tt0095322,0,tt0095322,movie,Hostile Takeover,1988,0,0,0,1,Thriller,actor
nm0302591,0,Alicia Gallardo,1,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actress
nm0547436,0,Carolina Marín,1,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actress
nm0662705,1,William Parker,0,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actor
nm0700178,0,Empar Puig,1,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actress
nm0700224,1,Paco Pujades,0,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actor
nm0743570,0,Karol Ross,1,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actress
nm0897936,1,Pepe Villanueva,0,tt0095717,0,tt0095717,movie,Un negro con un saxo,1989,0,0,0,1,Thriller,actor
nm0303319,1,Lee Galpin,0,tt0085867,0,tt0085867,movie,The Lords of Discipline,1983,0,0,0,1,Thriller,actor
nm0529152,0,Roger H. Lyons,0,tt0085867,1,tt0085867,movie,The Lords of Discipline,1983,0,0,0,1,Thriller,director
nm1047394,1,Peter Stevenson,0,tt0085867,0,tt0085867,movie,The Lords of Discipline,1983,0,0,0,1,Thriller,actor
nm0306820,0,Amelia Gardner,1,tt0010407,0,tt0010407,movie,Lure of Ambition,1919,0,0,1,0,Romance,actress
nm0308624,1,David Gartenkraut,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm0849242,1,Merdan Taner,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485612,1,Fuat Acaroglu,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485613,1,Cavit Önay,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485614,1,Orhan As,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485615,1,Talip Keskin,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485616,1,Naim Oktay,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485617,1,Saka Süleman,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm7485618,1,Mustafa Önkiliç,0,tt0097599,0,tt0097599,movie,Istanbul,1989,0,0,0,1,Thriller,actor
nm0309412,0,Wendy Gastellum,1,tt0109563,0,tt0109563,movie,Dead Beat,1994,0,0,0,1,Thriller,actress
nm0493826,1,Maurice Lazarus,0,tt0109563,0,tt0109563,movie,Dead Beat,1994,0,0,0,1,Thriller,actor
nm0807589,1,Caleb Smith,0,tt0109563,0,tt0109563,movie,Dead Beat,1994,0,0,0,1,Thriller,actor
nm0312046,1,Jack Geisler,0,tt0107570,0,tt0107570,movie,Midnight Edition,1993,0,0,0,1,Thriller,actor
nm0396342,1,Tom Houck,0,tt0107570,0,tt0107570,movie,Midnight Edition,1993,0,0,0,1,Thriller,actor
nm0875836,1,Daniel Tucker,0,tt0107570,0,tt0107570,movie,Midnight Edition,1993,0,0,0,1,Thriller,actor
nm0312600,1,Robert Gemp,0,tt0002461,0,tt0002461,movie,Richard III,1912,1,0,0,0,Drama,actor
nm0710297,0,Virginia Rankin,1,tt0002461,0,tt0002461,movie,Richard III,1912,1,0,0,0,Drama,actress
nm0314183,0,M. Gerchakova,1,tt0102944,0,tt0102944,movie,Sled dozhdya,1991,0,0,1,0,Romance,actress
nm0514142,1,Roma Lisovetsky,0,tt0102944,0,tt0102944,movie,Sled dozhdya,1991,0,0,1,0,Romance,actor
nm0792754,1,A. Shershnyov,0,tt0102944,0,tt0102944,movie,Sled dozhdya,1991,0,0,1,0,Romance,actor
nm0826262,0,V. Steklonikova,1,tt0102944,0,tt0102944,movie,Sled dozhdya,1991,0,0,1,0,Romance,actress
nm0314644,1,George Gernon,0,tt0008443,0,tt0008443,movie,The Poor Little Rich Girl,1917,0,1,0,0,Comedy,actor
nm0315568,0,Elisa Ghazarian,1,tt0110501,0,tt0110501,movie,Meurtre en musique,1994,0,0,0,1,Thriller,actress
nm0318479,0,May Giles,1,tt0091032,0,tt0091032,movie,The Fantasist,1986,0,0,0,1,Thriller,actress
nm0496712,0,Se Ledwidge,1,tt0091032,0,tt0091032,movie,The Fantasist,1986,0,0,0,1,Thriller,actress
nm0318715,1,Paul Gill,0,tt0022122,0,tt0022122,movie,Many Waters,1931,0,0,1,0,Romance,actor
nm0319067,1,Thomas Gillette,0,tt0004163,0,tt0004163,movie,The Invisible Power,1914,1,0,0,0,Drama,actor
nm0319423,1,Arthur Gilman,0,tt0004496,0,tt0004496,movie,A Prince of India,1914,1,0,0,0,Drama,actor
nm0591781,1,Lionel Mintz,0,tt0004496,0,tt0004496,movie,A Prince of India,1914,1,0,0,0,Drama,actor
nm0320049,1,Hayward Ginn,0,tt0004874,0,tt0004874,movie,The Alien,1915,1,0,0,0,Drama,actor
nm0437466,1,William J. Kane,0,tt0004874,0,tt0004874,movie,The Alien,1915,1,0,0,0,Drama,actor
nm0528838,0,Andrea Lynne,1,tt0004874,0,tt0004874,movie,The Alien,1915,1,0,0,0,Drama,actress
nm0531386,0,Edith MacBride,1,tt0004874,0,tt0004874,movie,The Alien,1915,1,0,0,0,Drama,actress
nm0320494,1,Giovanni,0,tt0005321,0,tt0005321,movie,The Fifth Commandment,1915,1,0,0,0,Drama,actor
nm0324321,0,Ingrid Goebel,1,tt0083320,0,tt0083320,movie,Der Westen leuchtet,1982,0,0,1,0,Romance,actress
nm0373727,1,Adolf Hegenbarth,0,tt0083320,0,tt0083320,movie,Der Westen leuchtet,1982,0,0,1,0,Romance,actor
nm0388427,1,Rolf Hoegerl,0,tt0083320,0,tt0083320,movie,Der Westen leuchtet,1982,0,0,1,0,Romance,actor
nm0524926,1,Peter Ludmann,0,tt0083320,0,tt0083320,movie,Der Westen leuchtet,1982,0,0,1,0,Romance,actor
nm0772983,1,Helmut Schmidt,0,tt0083320,0,tt0083320,movie,Der Westen leuchtet,1982,0,0,1,0,Romance,actor
